Urban Area GEOID,County Subdivision GEOID,Land Area,Water Area
53362,0502792355,8.712,0.035
53389,4210746584,0.475,0.0
53389,4210746592,0.355,0.0
53416,1701946149,6.874,0.054
53524,3603344721,3.452,0.066
53551,0505991290,6.698,0.0
53605,0605191865,3.76,0.002
53686,1905590948,3.603,0.0
53686,1905592946,0.007,0.0
53740,3301104500,27.167,0.27
53740,3301129860,3.082,0.265
53740,3301145140,31.179,0.995
53740,3301300660,1.933,0.0
53740,3301306500,0.366,0.0
53740,3301337300,13.894,0.373
53740,3301360020,2.559,0.0
53740,3301502820,0.453,0.0
53767,4703190032,2.788,0.006
53767,4703190222,1.503,0.0
53767,4703190412,1.461,0.0
53767,4703190602,2.408,0.0
53767,4703190982,1.533,0.0
53767,4703191362,0.04,0.0
53767,4703191932,0.363,0.0
53767,4703192122,0.306,0.0
53767,4703192312,0.001,0.0
53767,4703192502,0.035,0.0
53794,2210394129,35.54,0.926
53794,2210394333,1.859,0.006
53794,2210394516,10.117,0.067
53794,2210394693,9.147,0.449
53794,2210394891,11.475,0.135
53794,2210395056,0.043,0.0
53794,2210395206,7.95,0.073
53794,2210395521,7.596,0.066
53794,2210594336,0.602,0.0
53834,1719746370,2.935,0.0
53848,2014907550,3.152,0.029
53848,2014944250,0.968,0.009
53848,2016144125,0.96,0.0
53848,2016144250,17.391,0.02
53848,2016144275,1.356,0.001
53848,2016152300,1.9,0.0
53848,2016179175,0.112,0.0
53902,2610128040,1.884,0.01
53902,2610150720,2.707,0.116
53902,2610150740,4.03,0.028
53902,2610176840,0.462,0.0
53956,5507148500,16.702,0.321
53956,5507148525,1.093,0.002
53956,5507148575,0.626,0.026
53956,5507157200,0.019,0.0
53956,5507181325,4.925,0.446
53956,5507181350,0.161,0.017
53983,2701337052,0.729,0.0
53983,2701339878,16.44,0.193
53983,2701339896,1.089,0.01
53983,2701347068,0.002,0.0
53983,2701360754,0.181,0.0
53983,2701361240,0.388,0.006
53983,2710304744,1.002,0.0
53983,2710339878,0.093,0.0
53983,2710347068,5.707,0.097
54037,4502792145,3.879,0.0
54050,4845390165,1.04,0.0
54050,4845392807,4.285,0.0
54064,2203194183,0.015,0.0
54064,2203194735,0.336,0.003
54064,2203194747,1.08,0.0
54064,2203194753,1.184,0.004
54064,2203194756,1.309,0.019
54064,2203194969,0.136,0.0
54091,3913946578,8.572,0.018
54091,3913947138,25.174,0.055
54091,3913950092,2.813,0.004
54091,3913974128,6.559,0.006
54091,3913977616,2.523,0.0
54091,3913981578,2.043,0.009
54145,0607791870,20.471,0.315
54172,1709146513,6.009,0.095
54199,3705590824,0.405,0.004
54199,3705592196,4.867,0.057
54280,1909792826,1.693,0.002
54280,1909793948,2.086,0.004
54295,0401992040,2.683,0.0
54295,0401993570,0.573,0.0
54307,1208792210,5.546,2.004
54334,4805392395,5.516,0.202
54388,1711116314,0.021,0.0
54388,1711146799,3.054,0.0
54388,1711164096,0.565,0.0
54388,1711168653,0.168,0.0
54442,1206392067,4.346,0.007
54477,0402192091,13.2,0.071
54486,3916726810,0.054,0.0
54486,3916747628,7.626,0.278
54486,3916747642,2.667,0.093
54486,3916753452,1.273,0.0
54486,3916780934,0.181,0.0
54486,5410793672,1.754,0.244
54496,2610940600,0.527,0.0
54496,2610953020,3.942,0.134
54496,2610953040,0.341,0.0
54496,5507549300,6.216,0.286
54496,5507562175,2.627,0.141
54496,5507562200,1.134,0.169
54496,5507564275,0.0,0.001
54577,1805311332,8.959,0.023
54577,1805325378,4.515,0.008
54577,1805349374,3.949,0.0
54577,1805360372,3.681,0.0
54577,1805380630,0.759,0.045
54631,3711191236,0.077,0.0
54631,3711191476,0.249,0.0
54631,3711191984,13.311,0.049
54631,3711192216,0.006,0.0
54658,3910115196,0.559,0.0
54658,3910131192,0.135,0.0
54658,3910147768,17.363,0.092
54658,3910163352,0.335,0.0
54685,4506792171,5.43,0.0
54712,5117390104,3.258,0.0
54712,5117394895,0.078,0.0
54712,5117394991,2.043,0.019
54712,5117395479,1.788,0.009
54722,1719990432,2.064,0.048
54722,1719990648,6.847,0.109
54722,1719991062,4.984,0.03
54722,1719991620,5.426,0.051
54722,1719991836,0.238,0.002
54722,1719993690,13.413,0.205
54739,1208390156,16.328,0.006
54793,2200994012,0.495,0.0
54793,2200994210,0.016,0.0
54793,2200994393,2.829,0.0
54793,2200994576,0.531,0.0
54793,2200994771,2.541,0.0
54820,4814592425,4.103,0.044
54874,2610315660,1.822,0.028
54874,2610351900,7.309,0.007
54874,2610351920,2.545,0.016
54874,2610371460,1.014,0.0
54901,1709946448,1.421,0.0
54901,1709966456,0.971,0.0
54955,2602551520,0.288,0.0
54955,2602551940,3.274,0.027
54955,2602551960,1.028,0.002
54982,2708325154,0.049,0.0
54982,2708334712,0.087,0.0
54982,2708338726,0.016,0.0
54982,2708340688,8.141,0.0
55009,2919546334,6.815,0.072
55036,4820392430,15.493,0.021
55036,4820394085,0.672,0.0
55090,1912792862,0.188,0.0
55090,1912794104,6.032,0.01
55090,1912794116,5.877,0.0
55117,2922546393,2.786,0.001
55117,2922546396,2.539,0.002
55117,2922577758,0.012,0.0
55144,5507346975,0.01,0.0
55144,5507349675,0.994,0.0
55144,5507375425,0.003,0.0
55144,5514112275,0.452,0.0
55144,5514134250,0.613,0.0
55144,5514149675,9.198,0.0
55171,4718390944,2.516,0.0
55171,4718391134,2.21,0.0
55171,4718391324,2.117,0.0
55171,4718391514,1.194,0.0
55225,1810938088,0.277,0.078
55225,1810980846,5.897,0.109
55252,5108990288,0.26,0.0
55252,5108990944,11.574,0.028
55252,5108993919,1.253,0.0
55252,5108993975,0.269,0.0
55252,5108995263,6.576,0.0
55252,5108995295,9.135,0.005
55252,5169094537,10.721,0.052
55306,3915922484,0.572,0.003
55306,3915959864,10.985,0.146
55333,5306190080,9.154,0.005
55333,5306191312,1.153,0.0
55333,5306191584,11.188,1.564
55333,5306191936,22.955,0.115
55333,5306193056,15.144,0.162
55333,5306193248,2.447,0.03
55333,5306193506,5.758,0.01
55360,2914758808,5.613,0.006
55375,1716347436,3.211,0.054
55414,1903392346,0.181,0.0
55414,1903392508,0.233,0.0
55414,1903392890,14.253,0.274
55468,3608943588,0.366,0.0
55468,3608946030,5.774,0.331
55468,3608951330,0.028,0.0
55495,4840992470,3.243,0.0
55534,2607779300,0.46,0.0
55534,2615901600,0.624,0.001
55534,2615903140,5.259,0.063
55576,1702940637,2.78,0.018
55576,1702947566,5.444,0.0
55576,1702957615,0.12,0.0
55603,4504591209,6.828,0.022
55603,4504591365,46.664,0.498
55603,4504592652,3.925,0.049
55603,4504593133,36.697,0.218
55603,4505991300,3.512,0.034
55603,4508391404,0.798,0.002
55603,4508392795,2.781,0.025
55738,7201157591,1.249,0.0
55738,7201170534,0.442,0.0
55738,7206731060,1.75,0.0
55738,7206735075,1.407,0.0
55738,7206735102,0.228,0.0
55738,7206737768,1.415,0.0
55738,7206745035,1.886,0.0
55738,7208355957,0.067,0.0
55738,7209701820,1.662,0.001
55738,7209706464,0.554,0.0
55738,7209731103,2.495,0.0
55738,7209739101,1.494,0.0
55738,7209745250,2.293,0.0
55738,7209745551,1.533,0.001
55738,7209749378,1.059,0.0
55738,7209752474,2.575,0.027
55738,7209752560,2.576,0.002
55738,7209753420,2.928,0.001
55738,7209754796,0.461,0.0
55738,7209756000,1.287,0.0
55738,7209767352,2.198,0.0
55738,7209768126,2.769,0.0
55738,7209770792,1.696,0.0
55738,7209770878,1.596,0.0
55738,7209771308,1.72,0.0
55738,7209772340,1.713,0.0
55738,7209772899,1.992,0.0
55738,7209774361,3.242,0.001
55738,7212524309,0.751,0.0
55738,7212524352,0.923,0.0
55738,7212534844,0.781,0.0
55738,7212572469,1.247,0.0
55738,7212572512,0.154,0.0
55765,2108391722,0.763,0.007
55765,2108392256,8.648,0.054
55792,3715791564,0.203,0.0
55792,3715791956,4.186,0.008
55792,3715792020,0.204,0.0
55819,2116192280,7.336,1.301
55819,3901536834,1.556,0.208
55819,3901578232,0.067,0.0
55832,4207121032,2.537,0.006
55832,4207147424,0.595,0.001
55846,5502738900,0.018,0.0
55846,5502750200,2.725,0.088
55900,4203933256,0.165,0.0
55900,4203948360,4.362,0.004
55900,4203967120,0.571,0.0
55900,4203980000,5.037,0.0
55900,4203983480,5.069,0.002
55900,4203986168,0.557,0.0
55927,0606590520,0.626,0.0
55954,3608365486,0.168,0.0
55954,3609131489,2.143,0.003
55954,3609146360,0.839,0.0
55954,3609171333,3.394,0.018
55981,4102990119,9.512,0.006
55981,4102990952,2.996,0.0
55981,4102991836,50.104,0.146
55981,4102993026,0.002,0.0
55981,4102993094,0.406,0.0
56008,5511950425,2.938,0.029
56008,5511950450,0.094,0.0
56035,3607361742,1.587,0.07
56035,3607366751,1.469,0.003
56062,3910341174,0.966,0.007
56062,3910344240,0.028,0.0
56062,3910348804,6.038,0.024
56062,3910348808,10.404,0.2
56062,3910351856,9.55,0.046
56062,3910387052,0.793,0.0
56074,4808590100,14.754,0.073
56074,4818191125,2.193,0.0
56116,0503591908,9.924,0.0
56116,0503592508,12.667,0.048
56116,0503592580,0.098,0.0
56116,2803390153,35.297,0.202
56116,2803390891,23.205,0.107
56116,2803391629,11.007,0.124
56116,2803392367,9.899,0.074
56116,2803393105,21.052,0.186
56116,4704790808,0.433,0.0
56116,4715790158,10.829,0.043
56116,4715790348,32.605,0.09
56116,4715790538,37.402,0.421
56116,4715790728,38.459,0.128
56116,4715790918,28.851,0.022
56116,4715791108,26.592,0.283
56116,4715791298,22.029,0.729
56116,4715791488,24.041,0.399
56116,4715791678,25.265,0.01
56116,4715791868,24.006,0.06
56116,4715792058,34.368,0.52
56116,4715792248,43.747,0.118
56116,4715792438,19.491,0.001
56143,0511390003,0.218,0.002
56143,0511390732,6.526,0.045
56143,0511392967,0.227,0.0
56170,0601991950,4.263,0.003
56197,1709948346,2.77,0.027
56197,1709976238,0.081,0.0
56224,5503351025,9.259,1.599
56224,5503351050,1.36,0.0
56224,5503366550,0.007,0.0
56251,0604790150,19.171,0.005
56251,0604791960,23.875,0.007
56251,0604792500,0.031,0.0
56290,3300110660,0.07,0.0
56290,3300147140,4.767,2.066
56290,3300151540,0.062,0.0
56305,2807590342,8.028,0.024
56305,2807591080,4.204,0.0
56305,2807591818,4.403,0.072
56305,2807592556,9.849,0.015
56305,2807593294,2.993,0.051
56359,5506951250,6.849,0.574
56359,5506951275,0.14,0.065
56359,5506962950,0.118,0.0
56359,5506972300,0.411,0.0
56413,0401592340,0.015,0.0
56413,3200394182,9.955,0.0
56467,1712790018,0.608,0.002
56467,1712791260,0.268,0.0
56467,1712791740,0.662,0.0
56467,1712791908,0.219,0.0
56467,1712792070,0.326,0.0
56467,1712792088,0.22,0.0
56467,1712792106,0.277,0.0
56467,1712792124,0.407,0.0
56521,4829392550,4.491,0.032
56548,2900765558,3.826,0.016
56548,2900768744,2.885,0.044
56602,1201190637,0.112,0.003
56602,1201190644,35.795,1.108
56602,1201190754,69.921,3.005
56602,1201190806,46.483,4.548
56602,1201191098,53.797,2.659
56602,1201191417,6.917,0.569
56602,1201191508,41.518,2.331
56602,1201192236,57.784,4.156
56602,1201192756,49.289,2.054
56602,1201192782,24.403,0.745
56602,1208592873,2.652,0.354
56602,1208691040,0.587,0.003
56602,1208691482,36.89,3.241
56602,1208691534,24.178,0.555
56602,1208691705,57.127,3.155
56602,1208691714,43.469,2.1
56602,1208691729,4.164,0.229
56602,1208692158,123.851,15.02
56602,1208692171,11.717,11.246
56602,1208692175,16.419,0.757
56602,1208692470,30.027,3.506
56602,1208692886,34.527,1.016
56602,1208693211,13.807,0.411
56602,1209990208,42.35,1.367
56602,1209990260,83.381,3.183
56602,1209991690,32.819,3.09
56602,1209991872,43.033,2.528
56602,1209992977,33.358,5.072
56602,1209992990,65.443,1.482
56602,1209993276,93.456,0.839
56602,1209993594,27.428,0.228
56602,1209993614,37.473,7.106
56629,4011591846,9.205,0.011
56656,1809111494,9.608,1.245
56656,1809115040,7.785,0.019
56656,1809139186,1.332,0.065
56656,1809148780,16.961,0.248
56656,1809160408,0.45,0.024
56656,1809168346,2.117,0.008
56656,1809172170,0.485,0.0
56656,1812759922,1.579,0.0
56656,2602115480,1.896,0.012
56656,2602157220,2.288,0.016
56656,2602157230,4.658,0.019
56737,5000144350,4.17,0.086
56737,5000183275,0.207,0.017
56791,3910570114,1.692,0.038
56791,5405391260,2.421,0.099
56791,5405393432,1.401,0.42
56818,2101392304,7.448,0.098
56818,4702590976,2.111,0.0
56818,4702591166,2.232,0.0
56829,1602792116,4.468,0.022
56845,1000392072,24.16,0.109
56899,3607129553,4.504,0.016
56899,3607147042,5.227,0.027
56899,3607177992,12.153,0.09
56899,3607178839,4.077,0.002
56926,3901742672,12.032,0.293
56926,3901743050,0.183,0.0
56926,3901746340,0.236,0.0
56926,3901749840,21.611,0.056
56926,3901769498,0.12,0.0
56926,3901777322,3.353,0.0
56926,3916515700,0.119,0.0
56926,3916528490,6.571,0.0
56926,3916577868,9.39,0.0
56980,2601704080,0.954,0.004
56980,2601753780,0.405,0.002
56980,2601787380,3.992,0.055
56980,2611124830,1.026,0.001
56980,2611138980,0.152,0.0
56980,2611140620,0.261,0.0
56980,2611141760,1.21,0.018
56980,2611146160,0.782,0.0
56980,2611147680,1.404,0.005
56980,2611153780,25.788,0.295
56980,2611153800,2.006,0.001
56980,2614579840,0.166,0.0
57007,4832992560,53.756,0.056
57007,4832992566,14.532,0.0
57034,4813992490,0.061,0.0
57034,4813992570,22.242,0.16
57034,4813994090,2.417,0.044
57088,2611553900,0.145,0.0
57088,2611553920,1.523,0.053
57088,2616153920,1.135,0.029
57088,2616189100,0.59,0.0
57115,4705390054,0.009,0.0
57115,4705391954,0.113,0.0
57115,4705392144,1.889,0.0
57115,4705392334,1.335,0.0
57115,4705392524,1.299,0.0
57115,4705392714,1.354,0.0
57169,3001792310,4.634,0.003
57196,1000192220,4.901,0.08
57196,1000592368,7.071,0.135
57223,1300990786,0.27,0.0
57223,1300992015,19.514,0.018
57304,4204332040,0.073,0.0
57304,4204349680,0.672,0.0
57304,4204379216,1.128,0.0
57319,4715790158,12.689,0.016
57331,2301945810,3.297,0.052
57358,1000592516,4.771,0.074
57358,1000593552,1.863,0.0
57402,5000714875,0.123,0.0
57402,5000745250,5.408,0.085
57412,4105991929,3.336,0.0
57439,4209718696,1.731,0.0
57439,4209720976,0.01,0.0
57439,4209750016,2.848,0.0
57439,4209777830,0.766,0.0
57439,4209781616,0.709,0.003
57439,4209782712,1.716,0.002
57439,4211910016,0.204,0.006
57439,4211920888,4.959,0.005
57439,4211931480,0.139,0.0
57439,4211939136,2.321,0.021
57439,4211942976,0.973,0.0
57439,4211984496,1.537,0.002
57466,5505537600,0.48,0.0
57466,5507905450,1.691,0.0
57466,5507910375,4.395,0.0
57466,5507917975,4.774,0.0
57466,5507927075,2.857,0.0
57466,5507927300,20.893,0.084
57466,5507929400,5.765,0.2
57466,5507931125,5.565,0.009
57466,5507931175,11.532,0.006
57466,5507932075,3.192,0.006
57466,5507953000,96.084,0.625
57466,5507958800,26.182,0.0
57466,5507968325,5.156,0.175
57466,5507970650,2.568,0.0
57466,5507973725,1.59,0.0
57466,5507975125,4.255,0.007
57466,5507984675,13.227,0.004
57466,5507985300,11.381,0.023
57466,5507985875,1.119,0.0
57466,5507986700,2.115,0.0
57466,5508905450,0.089,0.0
57466,5508951150,22.103,0.511
57466,5508979475,1.001,0.038
57466,5510111950,0.909,0.004
57466,5513128875,11.114,0.024
57466,5513167475,0.481,0.0
57466,5513310025,26.191,0.354
57466,5513310050,3.914,0.035
57466,5513311475,0.782,0.011
57466,5513314225,0.046,0.0
57466,5513319400,6.601,1.649
57466,5513319425,7.085,0.094
57466,5513323575,3.261,0.018
57466,5513328487,0.021,0.0
57466,5513333100,5.46,0.05
57466,5513340750,0.507,0.001
57466,5513342450,1.089,0.014
57466,5513344850,7.726,0.024
57466,5513351000,19.699,0.206
57466,5513351375,2.933,0.074
57466,5513351400,5.356,0.58
57466,5513353000,0.069,0.005
57466,5513355275,13.704,0.96
57466,5513355550,1.152,0.001
57466,5513356375,23.28,0.227
57466,5513359250,8.408,0.598
57466,5513359275,5.991,2.302
57466,5513359300,0.937,0.011
57466,5513362240,17.527,0.252
57466,5513362250,3.85,0.106
57466,5513378375,2.469,0.408
57466,5513378750,5.894,0.032
57466,5513384250,24.028,0.192
57466,5513384275,5.186,0.034
57493,2211994912,1.434,0.017
57493,2211995077,2.599,0.014
57493,2211995227,2.509,0.007
57493,2211995353,2.06,0.022
57493,2211995458,1.536,0.001
57493,2211995536,1.463,0.031
57493,2211995602,1.316,0.0
57547,4849992590,5.655,0.059
57574,4836392595,7.856,0.009
57574,4836794095,0.749,0.017
57574,4836794100,0.25,0.0
57628,2700301486,14.302,0.315
57628,2700301720,6.661,0.509
57628,2700306382,30.549,1.115
57628,2700310648,1.874,0.127
57628,2700311494,1.748,0.197
57628,2700312700,3.389,0.109
57628,2700313114,22.608,0.733
57628,2700317486,0.028,0.0
57628,2700322814,10.172,0.717
57628,2700326738,12.063,0.157
57628,2700329258,0.119,0.0
57628,2700336836,0.689,0.0
57628,2700337322,14.584,2.548
57628,2700353026,17.459,0.605
57628,2700361996,1.94,0.093
57628,2701910144,2.12,0.001
57628,2701910918,13.847,1.26
57628,2701910972,13.733,0.636
57628,2701935108,0.153,0.0
57628,2701960016,0.008,0.0
57628,2701967036,5.652,0.605
57628,2703701900,16.871,0.679
57628,2703708794,21.036,1.19
57628,2703710306,0.118,0.0
57628,2703717288,27.397,1.323
57628,2703719376,1.771,0.011
57628,2703719871,0.269,0.0
57628,2703720618,9.906,0.169
57628,2703731076,17.514,1.155
57628,2703735180,30.373,1.454
57628,2703737016,0.199,0.003
57628,2703741678,0.156,0.003
57628,2703741696,8.153,0.517
57628,2703755726,9.174,0.278
57628,2703761492,5.625,0.448
57628,2703763544,1.499,0.167
57628,2703769700,4.908,0.104
57628,2705306616,32.26,1.372
57628,2705307948,8.003,0.378
57628,2705307966,26.076,0.473
57628,2705310846,7.996,0.55
57628,2705310918,0.236,0.0
57628,2705313168,0.9,0.007
57628,2705314158,5.787,0.086
57628,2705315022,4.849,0.271
57628,2705315148,2.322,0.199
57628,2705318116,29.597,1.922
57628,2705318188,15.456,0.505
57628,2705320078,0.63,0.081
57628,2705321965,6.925,0.126
57628,2705324308,10.197,0.342
57628,2705325918,0.359,0.235
57628,2705326990,0.118,0.0
57628,2705330140,4.062,0.029
57628,2705338006,0.856,0.092
57628,2705340166,27.781,2.302
57628,2705341462,0.173,0.198
57628,2705341480,4.269,0.04
57628,2705343000,54.0,3.507
57628,2705343252,26.913,1.037
57628,2705343270,0.467,0.009
57628,2705343306,2.836,1.074
57628,2705344476,2.861,1.074
57628,2705345628,5.057,0.057
57628,2705348580,8.37,1.287
57628,2705349012,0.742,0.0
57628,2705351730,32.711,2.57
57628,2705354214,6.778,0.136
57628,2705354808,2.795,0.194
57628,2705355186,9.998,0.136
57628,2705356680,1.684,0.001
57628,2705357220,10.628,0.217
57628,2705360016,5.261,0.569
57628,2705362014,0.353,0.2
57628,2705365164,0.939,0.033
57628,2705368818,2.699,0.884
57628,2705371500,0.576,0.59
57628,2712302026,8.464,1.136
57628,2712306382,0.188,0.003
57628,2712320420,2.233,0.007
57628,2712323318,1.045,0.061
57628,2712335738,0.419,0.001
57628,2712337502,3.898,0.587
57628,2712340382,17.043,1.004
57628,2712344530,4.057,0.095
57628,2712345430,6.495,0.592
57628,2712347104,6.91,1.712
57628,2712347221,2.856,0.157
57628,2712355852,13.02,0.828
57628,2712356680,0.551,0.117
57628,2712358000,50.719,3.41
57628,2712359998,10.496,1.867
57628,2712361996,0.054,0.0
57628,2712366460,6.971,1.246
57628,2712369916,6.929,3.556
57628,2712369970,7.969,0.589
57628,2713913726,1.759,0.036
57628,2713931580,0.977,0.0
57628,2713938294,0.031,0.0
57628,2713945754,0.58,0.0
57628,2713952594,13.708,2.49
57628,2713958738,12.986,0.117
57628,2713959350,20.226,0.274
57628,2713961978,0.68,0.002
57628,2714105770,0.408,0.0
57628,2714118674,15.605,0.978
57628,2716306058,0.341,0.01
57628,2716313456,14.244,0.076
57628,2716315616,0.452,0.002
57628,2716330392,8.049,0.414
57628,2716334244,4.132,0.753
57628,2716335414,0.066,0.017
57628,2716339428,3.371,2.182
57628,2716345790,3.618,0.242
57628,2716347680,10.96,0.347
57628,2716351316,0.77,0.149
57628,2716358018,2.209,0.29
57628,2716369970,0.082,0.0
57628,2716370366,0.125,0.005
57628,2716371428,29.847,0.819
57628,2717100730,4.42,0.277
57628,2717115022,0.043,0.0
57628,2717126990,2.383,0.001
57628,2717149138,12.184,0.463
57628,2717157346,7.035,0.042
57655,3810100740,0.002,0.0
57655,3810124980,0.016,0.0
57655,3810135700,0.864,0.0
57655,3810153380,21.02,0.02
57655,3810155700,3.707,0.014
57655,3810176980,0.27,0.0
57655,3810177180,0.787,0.0
57655,3810177220,0.004,0.0
57698,3901129848,1.957,0.0
57698,3901137674,2.222,0.0
57709,0605991413,25.446,0.078
57709,0605991977,61.75,0.438
57709,0605993110,75.866,0.125
57709,0607390355,0.571,0.0
57736,3006391304,2.476,0.0
57736,3006392142,5.109,0.013
57736,3006392331,36.707,0.214
57817,4603543100,8.875,1.062
57817,4603543140,0.214,0.0
57817,4603549220,0.025,0.004
57844,4901991935,6.62,0.0
57898,2917553318,4.955,0.0
57898,2917559654,0.403,0.0
57898,2917569122,4.923,0.01
57898,2917574914,1.146,0.0
57925,0109791386,12.335,0.112
57925,0109792187,134.797,3.207
57925,0109792889,12.152,0.041
57925,0109793105,35.942,0.115
57925,0109793114,25.522,0.429
57979,3705992100,6.403,0.016
58006,0609991350,2.181,0.0
58006,0609991980,62.234,0.304
58006,0609992210,0.034,0.0
58006,0609992720,5.002,0.021
58006,0609993580,0.454,0.003
58006,0609993650,0.475,0.035
58033,4100591955,2.474,0.0
58033,4100593587,0.017,0.0
58087,4847592605,7.302,0.012
58162,4200323000,0.233,0.0
58162,4200326896,0.519,0.197
58162,4205105288,0.261,0.069
58162,4205125456,0.215,0.061
58162,4205181232,2.334,0.16
58162,4212500988,0.344,0.078
58162,4212511424,6.579,0.288
58162,4212512704,0.762,0.1
58162,4212519536,1.899,0.149
58162,4212520328,0.532,0.062
58162,4212522800,0.097,0.0
58162,4212525104,2.98,0.045
58162,4212550408,1.306,0.174
58162,4212553496,0.986,0.098
58162,4212554888,0.257,0.037
58162,4212566016,0.181,0.0
58162,4212572736,0.951,0.119
58162,4212574224,0.255,0.002
58162,4212578008,0.042,0.0
58162,4212578432,0.025,0.0
58162,4212950344,2.887,0.137
58162,4212954776,0.42,0.0
58162,4212966376,7.715,0.398
58162,4212972256,0.156,0.001
58162,4212983680,1.037,0.084
58195,2900938837,0.062,0.0
58195,2900949214,4.125,0.014
