Urban Area GEOID,ZCTA5,Land Area,Water Area
57925,36612,2.808,0.0
57925,36613,6.928,0.024
57925,36615,3.235,0.127
57925,36617,4.531,0.017
57925,36618,13.39,0.03
57925,36619,15.706,0.294
57925,36652,0.034,0.0
57925,36663,0.058,0.0
57925,36688,0.972,0.0
57925,36693,11.313,0.165
57925,36695,24.99,0.102
57979,27028,6.403,0.016
58006,95307,7.737,0.0
58006,95319,0.535,0.0
58006,95326,2.164,0.0
58006,95328,0.902,0.0
58006,95350,8.836,0.0
58006,95351,8.321,0.169
58006,95354,7.654,0.086
58006,95355,8.593,0.031
58006,95356,7.932,0.018
58006,95357,4.373,0.0
58006,95358,6.371,0.055
58006,95361,0.596,0.0
58006,95367,4.231,0.0
58006,95368,2.083,0.003
58006,95382,0.051,0.0
58033,97038,2.491,0.0
58087,79756,7.302,0.012
58195,65708,5.763,0.015
58222,61462,4.155,0.021
58249,97351,2.93,0.02
58249,97361,2.009,0.06
58303,30655,9.304,0.064
58303,30656,3.778,0.05
58330,71201,12.364,0.543
58330,71202,12.504,0.178
58330,71203,25.906,0.817
58330,71209,0.052,0.01
58330,71212,0.072,0.007
58330,71291,26.072,0.451
58330,71292,14.001,0.192
58357,48117,0.143,0.0
58357,48133,0.124,0.0
58357,48145,1.31,0.0
58357,48161,12.538,0.365
58357,48162,14.429,0.337
58357,48166,6.802,0.032
58384,53566,4.374,0.0
58411,36460,4.858,0.0
58420,11954,5.927,0.269
58469,98520,2.029,0.003
58469,98541,3.604,0.017
58469,98563,4.282,0.023
58469,98583,0.104,0.003
58519,56265,4.083,0.05
58600,36020,0.263,0.002
58600,36022,1.405,0.0
58600,36025,1.107,0.009
58600,36054,11.572,0.176
58600,36064,3.663,0.009
58600,36066,9.136,0.022
58600,36067,13.828,0.063
58600,36101,0.006,0.0
58600,36104,6.961,0.149
58600,36105,3.988,0.067
58600,36106,6.19,0.001
58600,36107,3.188,0.0
58600,36108,13.649,0.036
58600,36109,10.686,0.005
58600,36110,6.054,0.027
58600,36111,4.29,0.005
58600,36112,2.345,0.038
58600,36113,0.355,0.0
58600,36114,0.031,0.0
58600,36115,0.562,0.0
58600,36116,16.369,0.078
58600,36117,29.412,0.257
58600,36130,0.042,0.0
58708,71655,7.782,0.027
58735,61856,3.92,0.002
58762,47959,0.099,0.0
58762,47960,13.019,0.065
58816,42633,6.453,0.04
58843,12701,4.002,0.003
58843,12733,2.011,0.015
58843,12751,0.572,0.235
58843,12779,2.616,0.367
58843,12788,0.65,0.0
58951,81401,15.134,0.0
58951,81403,4.349,0.0
58961,55363,1.702,0.0
58961,55390,1.051,0.754
59167,40313,0.925,0.013
59167,40351,7.197,0.108
59194,28512,5.062,0.301
59194,28516,7.321,0.237
59194,28557,11.978,0.465
59194,28570,14.577,0.154
59194,28575,0.239,0.0
59194,28584,2.764,0.086
59194,28594,4.979,0.081
59221,70340,0.051,0.0
59221,70342,2.745,0.215
59221,70380,11.882,0.489
59221,70392,4.775,0.108
59221,70538,0.279,0.091
59275,26501,6.085,0.29
59275,26505,12.361,0.214
59275,26506,0.238,0.0
59275,26508,20.454,0.432
59275,26534,1.274,0.062
59275,26541,0.106,0.047
59275,26543,0.181,0.0
59302,72110,5.721,0.065
59329,60450,8.638,0.127
59356,56267,3.363,0.0
59410,37708,6.017,0.001
59410,37760,6.438,0.043
59410,37811,0.897,0.0
59410,37813,11.407,0.008
59410,37814,26.513,0.011
59410,37820,0.403,0.0
59410,37860,1.143,0.004
59410,37877,7.684,0.0
59410,37890,3.203,0.0
59410,37891,0.201,0.004
59491,83843,5.818,0.003
59491,83844,0.587,0.001
59518,98837,27.674,3.795
59572,31768,12.943,0.143
59572,31771,1.05,0.004
59572,31788,5.258,0.1
59653,65711,3.207,0.031
59680,72635,1.798,0.0
59680,72653,14.332,0.016
59707,83647,6.558,0.005
59761,21550,4.374,0.016
59815,27030,20.334,0.17
59842,62863,4.296,0.0
59950,53572,2.985,0.0
60085,52641,6.852,0.003
60112,48858,14.559,0.18
60112,48859,0.204,0.0
60166,75455,12.734,0.325
60223,96067,6.029,0.005
60274,40353,11.681,0.051
60328,62864,12.812,0.092
60355,47620,4.84,0.024
60382,52253,1.442,0.0
60382,52314,1.915,0.006
60463,43050,9.494,0.164
60490,98233,9.434,0.068
60490,98235,0.343,0.0
60490,98273,11.013,0.488
60490,98274,4.587,0.0
60490,98284,5.286,0.0
60517,53120,1.435,0.242
60517,53149,13.062,0.891
60517,53189,1.347,0.011
60571,79347,2.686,0.0
60598,29574,4.01,0.0
60625,47302,13.007,0.032
60625,47303,13.237,0.053
60625,47304,15.401,0.074
60625,47305,1.318,0.042
60625,47306,0.264,0.001
60625,47383,0.777,0.0
60625,47396,4.199,0.048
60652,17737,1.982,0.002
60652,17756,3.005,0.016
60733,37037,0.472,0.0
60733,37127,13.935,0.0
60733,37128,23.996,0.06
60733,37129,27.825,0.028
60733,37130,18.075,0.044
60733,37132,0.617,0.0
60733,37153,1.214,0.0
60787,42071,11.838,0.016
60814,52749,0.451,0.0
60814,52761,15.582,0.04
60841,49409,0.1,0.0
60841,49415,3.289,0.1
60841,49417,18.407,1.197
60841,49440,0.605,0.0
60841,49441,19.722,1.078
60841,49442,17.913,0.459
60841,49443,0.051,0.0
60841,49444,19.382,0.059
60841,49445,11.389,1.053
60841,49448,2.417,0.0
60841,49456,17.088,2.613
60841,49457,1.701,0.0
60868,74401,11.359,0.014
60868,74403,19.112,0.012
60868,74434,0.168,0.029
60895,28467,11.602,0.308
60895,28468,8.971,0.312
60895,28469,7.917,0.618
60895,28470,2.227,0.351
60895,29526,21.347,0.125
60895,29527,6.883,0.0
60895,29566,17.173,0.173
60895,29568,3.537,0.001
60895,29572,8.783,0.362
60895,29575,10.212,0.111
60895,29576,24.19,0.293
60895,29577,22.27,0.439
60895,29579,31.317,0.957
60895,29582,15.959,0.514
60895,29588,26.552,0.243
60930,08087,12.444,0.93
60930,08092,0.531,0.0
60949,75961,7.143,0.027
60949,75962,0.204,0.0
60949,75964,10.876,0.036
60949,75965,6.782,0.013
60976,83605,14.105,0.002
60976,83607,8.328,0.031
60976,83651,8.507,0.048
60976,83686,14.967,0.028
60976,83687,19.957,0.057
61003,02554,11.651,0.232
61057,94558,15.275,0.024
61057,94559,5.073,0.144
61084,43545,6.241,0.206
61111,46550,4.321,0.001
61165,01463,0.309,0.0
61165,01827,0.069,0.0
61165,03031,8.582,0.049
61165,03032,0.3,0.0
61165,03038,23.36,0.284
61165,03049,0.326,0.0
61165,03051,23.132,0.794
61165,03052,7.039,0.029
61165,03053,35.829,0.102
61165,03054,23.097,0.296
61165,03055,7.731,0.027
61165,03060,6.559,0.327
61165,03062,11.374,0.112
61165,03063,6.62,0.099
61165,03064,4.135,0.306
61165,03076,17.771,0.151
61165,03086,1.156,0.0
61165,03087,17.916,1.008
61165,03103,0.256,0.0
61219,31639,3.627,0.044
61273,37013,35.011,0.103
61273,37027,46.282,0.052
61273,37064,27.525,0.041
61273,37066,35.26,1.195
61273,37067,15.613,0.028
61273,37069,9.544,0.018
61273,37072,18.448,0.157
61273,37073,6.692,0.012
61273,37075,33.183,1.26
61273,37076,18.299,0.005
61273,37086,15.783,0.0
61273,37115,16.715,0.164
61273,37122,35.637,0.015
61273,37128,0.221,0.0
61273,37129,11.217,0.037
61273,37135,8.485,0.0
61273,37138,15.924,0.08
61273,37167,34.74,0.012
61273,37172,0.032,0.0
61273,37189,0.802,0.0
61273,37201,0.321,0.062
61273,37203,4.194,0.003
61273,37204,7.294,0.0
61273,37205,14.142,0.0
61273,37206,7.751,0.188
61273,37207,17.775,0.158
61273,37208,4.816,0.156
61273,37209,15.979,0.107
61273,37210,9.28,0.155
61273,37211,21.726,0.0
61273,37212,2.75,0.0
61273,37213,0.71,0.13
61273,37214,21.933,0.311
61273,37215,13.249,0.0
61273,37216,6.729,0.101
61273,37217,17.194,0.087
61273,37218,9.021,0.242
61273,37219,0.216,0.0
61273,37220,4.251,0.0
61273,37221,18.684,0.258
61273,37228,1.458,0.172
61273,37232,0.065,0.0
61273,37238,0.005,0.0
61327,39120,16.794,0.007
61327,71334,1.053,0.0
61327,71373,4.543,0.007
61354,71457,10.566,0.465
61354,71497,0.5,0.0
61381,77868,7.058,0.04
61408,68410,4.191,0.0
61435,86440,1.737,0.032
61435,92363,3.814,0.143
61489,45716,0.564,0.0
61489,45764,2.551,0.004
61543,64850,9.759,0.01
61570,84648,3.513,0.0
61597,50201,3.684,0.011
61624,64772,6.115,0.034
61651,38652,8.213,0.04
61678,14432,0.041,0.0
61678,14489,2.546,0.065
61678,14513,5.806,0.005
61678,14522,0.341,0.032
61678,14537,0.095,0.0
61705,43008,1.494,0.455
61705,43023,5.234,0.075
61705,43025,3.987,0.007
61705,43046,1.782,2.057
61705,43055,20.353,0.16
61705,43056,8.166,0.066
61705,43076,3.073,0.618
61786,02347,2.885,2.083
61786,02717,1.636,0.642
61786,02719,7.592,0.621
61786,02739,4.357,0.062
61786,02740,5.747,0.779
61786,02743,4.355,0.101
61786,02744,1.301,0.074
61786,02745,6.304,0.137
61786,02746,2.849,0.116
61786,02747,16.427,0.367
61786,02748,5.853,0.018
61813,97115,2.342,0.0
61813,97132,8.318,0.016
61840,28519,0.251,0.0
61840,28560,15.438,0.168
61840,28562,25.594,1.167
61894,29108,10.418,0.012
61921,75570,3.728,0.003
62110,81601,0.011,0.0
62110,81647,2.209,0.028
62137,47362,7.671,0.018
62164,16101,15.362,0.203
62164,16102,2.353,0.039
62164,16105,10.675,0.041
62164,16116,0.238,0.0
62353,17327,0.136,0.0
62353,17349,2.957,0.009
62353,17355,0.1,0.0
62353,17361,2.727,0.0
62353,17363,0.2,0.0
62407,06371,4.487,0.045
62407,06376,0.027,0.0
62407,06405,18.224,3.228
62407,06409,0.618,0.001
62407,06410,22.243,0.007
62407,06412,2.33,0.025
62407,06413,13.737,0.385
62407,06417,1.695,0.016
62407,06418,0.003,0.0
62407,06419,0.032,0.0
62407,06422,3.601,0.002
62407,06426,2.764,0.035
62407,06437,25.045,0.277
62407,06442,3.251,0.033
62407,06443,20.363,0.152
62407,06450,11.562,0.091
62407,06451,8.286,0.173
62407,06455,1.01,0.176
62407,06457,0.055,0.0
62407,06471,6.604,0.157
62407,06472,7.973,0.0
62407,06473,21.423,0.276
62407,06475,9.837,0.184
62407,06477,15.615,0.214
62407,06479,0.003,0.0
62407,06481,0.051,0.0
62407,06492,29.27,0.36
62407,06498,5.816,0.154
62407,06510,0.269,0.0
62407,06511,5.813,0.079
62407,06512,10.088,0.668
62407,06513,7.222,0.399
62407,06514,8.906,0.099
62407,06515,3.537,0.031
62407,06516,10.75,0.524
62407,06517,5.003,0.44
62407,06518,8.238,0.033
62407,06519,1.769,0.868
62407,06525,0.13,0.0
62407,06712,0.362,0.0
62488,43764,2.171,0.002
62515,54961,4.581,0.082
62569,95360,2.085,0.0
62623,26155,2.903,0.062
62623,43915,0.771,0.0
62623,43931,0.137,0.0
62623,43946,0.045,0.0
62677,70001,6.478,0.002
62677,70002,3.226,0.002
62677,70003,6.958,0.04
62677,70005,4.163,0.002
62677,70006,2.625,0.0
62677,70031,0.282,0.905
62677,70032,2.043,0.674
62677,70037,18.334,0.719
62677,70039,1.337,0.029
62677,70040,0.533,0.077
62677,70043,6.733,0.101
62677,70047,6.507,1.685
62677,70053,3.424,0.448
62677,70056,6.764,0.064
62677,70057,3.628,1.259
62677,70058,12.763,0.705
62677,70062,7.051,0.687
62677,70065,8.041,0.077
62677,70070,7.136,0.772
62677,70072,12.109,0.67
62677,70075,2.64,0.048
62677,70079,1.828,0.402
62677,70080,0.513,0.0
62677,70085,1.963,0.009
62677,70087,3.029,0.868
62677,70092,2.861,0.041
62677,70094,15.207,3.333
62677,70112,0.983,0.0
62677,70113,0.915,0.0
62677,70114,5.054,0.748
62677,70115,3.846,0.576
62677,70116,1.267,0.125
62677,70117,5.504,0.778
62677,70118,4.625,0.686
62677,70119,4.518,0.034
62677,70121,3.277,0.566
62677,70122,6.269,0.109
62677,70123,7.581,1.492
62677,70124,6.676,0.413
62677,70125,2.342,0.0
62677,70126,12.076,0.483
62677,70127,5.47,0.019
62677,70128,4.77,0.185
62677,70129,7.712,0.602
62677,70130,2.134,0.47
62677,70131,5.714,0.858
62677,70139,0.005,0.0
62677,70148,0.401,0.027
62677,70163,0.003,0.0
62731,44621,1.145,0.0
62731,44622,7.656,0.213
62731,44629,0.034,0.0
62731,44653,0.482,0.0
62731,44663,9.445,0.142
62731,44680,1.612,0.0
62731,44682,0.448,0.0
62731,44683,2.988,0.003
62758,72112,4.579,0.021
62839,97365,5.272,0.277
62839,97366,3.188,0.0
62839,97376,0.953,0.0
62893,37725,0.022,0.0
62893,37821,9.881,0.0
62947,56071,3.259,0.0
62974,54017,4.622,0.017
63001,70749,0.615,0.0
63001,70760,4.962,0.0
63001,70762,0.3,1.459
63001,70783,1.444,3.312
63028,37825,3.719,0.0
63028,37879,2.945,0.0
63082,50208,7.133,0.0
63109,67114,10.549,0.006
63109,67117,0.899,0.001
63137,07821,0.103,0.001
63137,07848,1.44,0.077
63137,07860,6.359,0.346
63163,56073,5.818,0.0
63217,07001,3.733,0.035
63217,07002,5.823,5.397
63217,07003,5.319,0.024
63217,07004,6.591,0.1
63217,07005,8.31,1.511
63217,07006,9.343,0.022
63217,07008,4.397,0.538
63217,07009,4.249,0.123
63217,07010,0.956,0.0
63217,07011,3.113,0.093
63217,07012,2.193,0.001
63217,07013,4.428,0.003
63217,07014,1.435,0.058
63217,07016,4.745,0.038
63217,07017,2.262,0.0
63217,07018,1.662,0.0
63217,07020,0.971,1.458
63217,07021,1.408,0.006
63217,07022,0.844,0.002
63217,07023,1.34,0.0
63217,07024,2.513,0.344
63217,07026,2.111,0.08
63217,07027,0.65,0.0
63217,07028,1.309,0.005
63217,07029,1.314,0.138
63217,07030,1.249,0.72
63217,07031,2.484,0.045
63217,07032,8.844,1.429
63217,07033,2.147,0.004
63217,07034,1.27,0.009
63217,07035,6.658,0.516
63217,07036,10.869,0.663
63217,07039,13.772,0.334
63217,07040,3.874,0.003
63217,07041,1.342,0.002
63217,07042,3.775,0.006
63217,07043,2.548,0.001
63217,07044,2.794,0.021
63217,07045,6.452,0.221
63217,07046,2.659,0.265
63217,07047,5.136,0.435
63217,07050,2.206,0.002
63217,07052,12.017,0.122
63217,07054,13.83,0.383
63217,07055,3.129,0.108
63217,07057,0.994,0.053
63217,07058,2.95,0.055
63217,07059,19.705,0.071
63217,07060,4.999,0.014
63217,07062,1.923,0.004
63217,07063,1.785,0.005
63217,07064,1.319,0.089
63217,07065,3.896,0.145
63217,07066,4.377,0.18
63217,07067,4.029,0.004
63217,07068,3.618,0.025
63217,07069,6.331,0.028
63217,07070,2.781,0.112
63217,07071,4.584,0.38
63217,07072,3.948,0.26
63217,07073,3.711,0.329
63217,07074,1.095,0.005
63217,07075,1.114,0.001
63217,07076,8.995,0.036
63217,07077,1.542,0.569
63217,07078,7.992,0.556
63217,07079,2.851,0.002
63217,07080,8.221,0.035
63217,07081,5.177,0.023
63217,07082,4.436,0.006
63217,07083,8.726,0.032
63217,07086,0.794,0.657
63217,07087,1.305,0.0
63217,07088,0.324,0.0
63217,07090,6.738,0.033
63217,07092,3.993,0.031
63217,07093,1.187,0.375
63217,07094,5.8,0.717
63217,07095,4.608,0.029
63217,07102,1.131,0.021
63217,07103,2.152,0.0
63217,07104,2.531,0.119
63217,07105,4.639,0.669
63217,07106,1.417,0.0
63217,07107,1.649,0.009
63217,07108,1.379,0.0
63217,07109,3.302,0.069
63217,07110,3.374,0.047
63217,07111,2.914,0.002
63217,07112,1.359,0.0
63217,07114,7.894,0.924
63217,07201,6.437,0.562
63217,07202,2.313,0.09
63217,07203,2.635,0.013
63217,07204,1.225,0.0
63217,07205,2.766,0.015
63217,07206,1.777,0.662
63217,07208,1.792,0.006
63217,07302,1.433,0.292
63217,07304,2.055,0.135
63217,07305,5.7,5.112
63217,07306,2.987,0.223
63217,07307,1.901,0.0
63217,07310,0.611,0.381
63217,07311,0.054,0.142
63217,07401,3.091,0.021
63217,07403,4.043,0.276
63217,07405,6.004,0.245
63217,07407,2.643,0.082
63217,07410,5.135,0.089
63217,07417,9.403,0.469
63217,07420,2.052,0.053
63217,07423,1.739,0.011
63217,07424,5.719,0.212
63217,07430,10.614,0.152
63217,07432,1.561,0.008
63217,07436,7.368,0.242
63217,07440,1.548,0.172
63217,07442,2.883,0.274
63217,07444,5.234,0.15
63217,07446,5.499,0.069
63217,07450,5.751,0.062
63217,07452,2.703,0.014
63217,07456,4.033,0.352
63217,07457,2.026,0.041
63217,07458,10.169,0.069
63217,07463,2.046,0.02
63217,07465,2.754,0.052
63217,07470,23.876,1.418
63217,07480,1.164,0.123
63217,07481,6.593,0.059
63217,07501,1.8,0.03
63217,07502,0.859,0.015
63217,07503,1.546,0.037
63217,07504,0.832,0.032
63217,07505,0.245,0.01
63217,07506,3.318,0.03
63217,07508,5.031,0.07
63217,07512,3.96,0.076
63217,07513,0.568,0.006
63217,07514,0.928,0.057
63217,07522,0.876,0.064
63217,07524,0.758,0.043
63217,07601,4.198,0.16
63217,07603,0.755,0.042
63217,07604,1.539,0.003
63217,07605,1.507,0.105
63217,07606,0.733,0.032
63217,07607,1.287,0.002
63217,07608,1.711,0.01
63217,07620,6.401,2.868
63217,07621,2.906,0.009
63217,07624,3.16,0.142
63217,07626,2.065,0.005
63217,07627,2.072,0.007
63217,07628,1.947,0.003
63217,07630,2.231,0.19
63217,07631,4.946,0.024
63217,07632,2.126,1.25
63217,07640,1.846,0.217
63217,07641,1.937,0.398
63217,07642,2.902,0.035
63217,07643,1.477,0.191
63217,07644,2.272,0.017
63217,07645,4.023,0.01
63217,07646,2.283,0.041
63217,07647,2.268,0.01
63217,07648,2.785,0.009
63217,07649,2.411,0.156
63217,07650,1.239,0.042
63217,07652,10.445,0.063
63217,07656,2.607,0.021
63217,07657,2.543,0.327
63217,07660,1.705,0.207
63217,07661,1.826,0.043
63217,07662,0.991,0.031
63217,07663,2.692,0.064
63217,07666,6.041,0.197
63217,07670,4.586,0.578
63217,07675,9.644,1.131
63217,07676,2.953,0.05
63217,07677,3.376,0.172
63217,07701,9.154,1.395
63217,07702,2.161,0.029
63217,07703,0.677,0.05
63217,07704,1.604,0.518
63217,07711,0.647,0.073
63217,07712,10.352,0.263
63217,07716,4.405,0.017
63217,07717,0.426,0.047
63217,07718,1.594,0.023
63217,07719,11.473,0.739
63217,07720,0.608,0.021
63217,07721,0.912,0.003
63217,07722,8.952,0.095
63217,07723,1.643,0.009
63217,07724,12.065,0.102
63217,07726,22.385,0.189
63217,07727,6.783,0.026
63217,07728,29.869,0.164
63217,07730,5.196,0.119
63217,07731,14.191,0.113
63217,07732,3.744,0.088
63217,07733,16.65,0.102
63217,07734,1.698,0.064
63217,07735,4.855,0.164
63217,07737,2.624,0.008
63217,07738,5.194,0.022
63217,07739,2.701,0.607
63217,07740,5.277,0.272
63217,07746,10.552,0.043
63217,07747,10.371,0.288
63217,07748,13.0,0.035
63217,07750,1.042,1.024
63217,07751,11.804,0.021
63217,07753,14.977,0.866
63217,07755,2.934,0.003
63217,07756,0.374,0.017
63217,07757,2.85,0.582
63217,07758,1.6,0.047
63217,07760,8.467,3.389
63217,07762,2.821,0.175
63217,07764,2.856,0.036
63217,07801,5.041,0.091
63217,07803,2.939,0.058
63217,07821,0.272,0.259
63217,07828,6.049,0.866
63217,07834,11.491,0.813
63217,07836,9.543,0.043
63217,07840,9.633,0.128
63217,07842,0.011,0.002
63217,07843,3.462,1.08
63217,07847,1.25,0.207
63217,07849,4.818,1.83
63217,07850,2.784,0.503
63217,07852,3.009,0.041
63217,07853,3.383,0.001
63217,07856,1.653,0.636
63217,07857,1.044,0.133
63217,07866,8.977,0.62
63217,07869,18.661,0.219
63217,07870,0.025,0.001
63217,07874,4.149,0.428
63217,07876,5.736,0.168
63217,07878,0.091,0.0
63217,07885,6.826,0.343
63217,07901,6.333,0.044
63217,07920,20.54,0.111
63217,07921,2.972,0.052
63217,07922,5.581,0.037
63217,07924,2.737,0.02
63217,07926,0.354,0.001
63217,07927,2.144,0.032
63217,07928,6.436,0.099
63217,07930,2.741,0.004
63217,07931,0.079,0.0
63217,07932,6.734,0.16
63217,07933,2.532,0.107
63217,07935,0.187,0.0
63217,07936,7.875,0.226
63217,07939,0.135,0.0
63217,07940,4.31,0.017
63217,07945,5.217,0.061
63217,07946,2.916,0.048
63217,07950,9.111,0.101
63217,07960,18.452,0.231
63217,07961,0.17,0.0
63217,07970,0.076,0.003
63217,07974,3.969,0.021
63217,07976,0.256,0.0
63217,07980,1.89,0.018
63217,07981,6.028,0.178
63217,08005,11.766,0.224
63217,08006,0.821,0.0
63217,08008,7.239,0.122
63217,08050,12.042,0.719
63217,08092,1.054,0.0
63217,08502,8.108,0.027
63217,08512,2.002,0.017
63217,08527,35.063,0.211
63217,08528,0.589,0.019
63217,08536,4.821,0.082
63217,08540,22.548,0.442
63217,08542,0.385,0.0
63217,08544,0.166,0.0
63217,08553,0.611,0.003
63217,08558,3.291,0.017
63217,08701,24.414,0.398
